#"Step","Potential Energy (kJ/mole)","Temperature (K)"
1790,11201.6796875,180.78171785196824
1800,11187.86328125,186.76042772348865
1810,11176.4765625,193.95080814372702
1820,11187.671875,183.38870367390314
1830,11176.9228515625,191.28110484946114
1840,11191.9443359375,183.18670616414659
1850,11161.7626953125,200.39935445205623
1860,11183.1328125,186.8165696039238
1870,11147.833984375,215.4126792949657
1880,11168.6162109375,202.93820371079553
1890,11204.984375,177.42586543414296
1900,11177.099609375,195.9398836358776
1910,11192.88671875,186.48347909261236
1920,11192.7529296875,182.95544211576524
1930,11199.8046875,183.37063772318737
1940,11185.5439453125,197.43152019364987
1950,11192.1748046875,193.40988630508454
1960,11178.8662109375,201.07955942460154
1970,11190.4716796875,195.63332787159783
1980,11183.119140625,195.52127169959087
1990,11176.431640625,204.4032450247367
2000,11178.1025390625,203.58706435025613
2010,11161.1904296875,217.79085796975863
2020,11198.4755859375,196.06142542961643
2030,11206.6015625,191.51378684268158
2040,11192.9296875,200.01313816585002
2050,11198.953125,196.8239136485509
2060,11188.6796875,201.77675996788207
2070,11217.921875,186.93195877582684
2080,11192.03515625,204.3366490687734
2090,11193.7958984375,203.54478659202906
2100,11212.0009765625,195.3068082799378
2110,11180.3623046875,220.15444885352272
2120,11163.154296875,235.6047895949679
2130,11230.28515625,192.01344084931105
2140,11190.576171875,218.8936428423787
2150,11227.1923828125,201.7589223983431
2160,11219.65625,201.4810598516656
2170,11205.2275390625,211.41683065152353
2180,11210.6044921875,204.5194769478881
2190,11213.177734375,200.97068837782408
2200,11179.74609375,222.76667103745962
2210,11220.146484375,199.40598598844494
2220,11226.578125,191.6559371082183
2230,11236.4091796875,191.31686306500512
2240,11225.4609375,206.63506241097917
2250,11217.060546875,210.1913839856074
2260,11205.51171875,219.99990310538584
2270,11223.4765625,211.33872853920053
2280,11236.95703125,205.0640568722399
2290,11225.4765625,208.61318528527084
2300,11185.763671875,235.83108892397553
2310,11239.7900390625,201.0676868739159
2320,11210.205078125,221.34715323097495
2330,11198.884765625,235.40981032400495
2340,11221.2734375,220.76219321559105
2350,11212.71484375,229.89413504761976
2360,11226.720703125,219.27722104134227
2370,11244.349609375,202.19951331624753
2380,11235.0322265625,211.55716413481264
2390,11239.35546875,211.97703840355925
2400,11235.4580078125,217.06182094462682
2410,11222.15625,226.4009928374625
2420,11229.2978515625,224.66601416768717
2430,11240.212890625,216.3707805919268
2440,11231.51953125,223.24352714264347
2450,11229.0537109375,226.24144705504952
2460,11218.9267578125,235.5556166476374
2470,11221.099609375,241.68205869406682
2480,11235.3505859375,229.81985566715045
2490,11247.8251953125,223.75233641238384
2500,11271.5810546875,207.62964062072825
2510,11246.287109375,227.01226611790315
2520,11261.35546875,225.86249020252137
2530,11280.4912109375,207.75052627264517
2540,11237.9560546875,240.08261985196327
2550,11249.6845703125,237.328234710287
2560,11238.212890625,243.9816165848889
2570,11253.001953125,240.67318527969698
2580,11247.4453125,239.93641093439481
2590,11222.033203125,257.3932115924791
2600,11261.38671875,229.0136457525869
2610,11281.4521484375,211.74130199150878
2620,11230.171875,244.95737554625026
2630,11258.7197265625,227.7483817368723
2640,11248.279296875,231.85404371176338
2650,11227.04296875,249.6542536976499
2660,11252.103515625,229.25893689609646
2670,11249.283203125,232.96635306111446
2680,11245.0380859375,227.59695604807365
2690,11214.86328125,248.03116592786026
2700,11257.2216796875,215.58690819408946
2710,11228.8037109375,233.21746505534398
2720,11211.03125,248.3736506297078
2730,11265.5126953125,211.387311585148
2740,11241.0576171875,225.46218414362713
2750,11230.7109375,236.63371068018387
2760,11230.9140625,239.70196117224444
2770,11266.640625,211.4749546229322
2780,11238.64453125,230.68210908492136
2790,11232.451171875,232.347364171916
2800,11213.888671875,248.83644705492517
2810,11263.7275390625,209.46595185486947
2820,11216.880859375,240.5823318449231
2830,11228.7685546875,232.81199866299494
2840,11229.681640625,236.4079834065224
2850,11256.279296875,224.99996988397876
2860,11248.267578125,231.5236857299344
2870,11240.8134765625,235.82218153662183
2880,11253.990234375,222.50837609564118
2890,11250.4453125,222.2705509631795
2900,11244.521484375,225.89380159574554
2910,11257.544921875,219.0343604350332
2920,11238.771484375,233.23685519338989
2930,11222.1357421875,243.98087081546004
2940,11235.4697265625,236.83270540311256
2950,11230.375,237.34102332715798
2960,11230.056640625,238.34878153382135
2970,11233.4130859375,231.06416159960997
2980,11254.638671875,226.41280240556026
2990,11238.94921875,236.41269467673303
3000,11245.642578125,234.03887633679605
3010,11241.2255859375,238.2415742034532
3020,11242.318359375,243.7868184828425
3030,11254.048828125,234.11378247577736
3040,11242.4375,243.98946639584426
3050,11228.8134765625,249.8696984493564
3060,11235.607421875,242.24708503048183
3070,11214.97265625,256.66359236887064
3080,11233.109375,242.34979666823395
3090,11227.72265625,249.87331617770877
3100,11274.642578125,219.13656252729692
3110,11253.0390625,232.82637456967285
3120,11246.84375,235.13572307606037
3130,11262.4658203125,224.0401969215279
3140,11237.634765625,242.1982902925663
3150,11252.333984375,234.7100609059469
3160,11283.28125,219.81890261488672
3170,11269.787109375,226.1449939287831
3180,11244.8193359375,243.99703337875644
3190,11243.7578125,249.97668153746775
3200,11286.29296875,224.1657910604331
3210,11276.1318359375,236.903547211605
3220,11253.390625,255.18974651264114
3230,11284.220703125,238.67826558762857
3240,11300.328125,225.14341828099884
3250,11265.5625,247.92453247541218
3260,11268.3505859375,247.85757697970973
3270,11285.587890625,235.46329802285666
3280,11266.861328125,247.1022775548398
3290,11267.287109375,247.78709910222057
3300,11268.7763671875,244.84024700149968
3310,11249.2802734375,256.31873964474306
3320,11275.189453125,244.22907357533109
3330,11277.2197265625,236.5222325792829
3340,11281.7109375,238.52187206082962
3350,11276.5576171875,243.28068104327696
3360,11267.322265625,251.7800137103756
3370,11274.806640625,248.0385382699965
3380,11260.3125,260.14212155231064
3390,11326.21875,218.15197277984748
3400,11326.0419921875,218.507508387213
3410,11274.22265625,250.78209042681067
3420,11294.6962890625,240.77771497043574
3430,11308.4375,228.67134865308893
3440,11267.9248046875,262.2987714222119
3450,11272.818359375,257.85156172442936
3460,11274.328125,256.0747126600644
3470,11298.982421875,246.1956575881855
3480,11264.7587890625,269.3797346135996
3490,11263.84375,263.62178035697974
3500,11263.3740234375,266.8248196477651
3510,11302.0556640625,239.881791224717
3520,11267.259765625,254.61060361676323
3530,11272.416015625,253.8890905519886
3540,11274.302734375,249.34497436234497
3550,11290.923828125,240.8125327504614
3560,11285.2109375,247.96404795000367
3570,11275.9755859375,258.52421655768364
3580,11264.416015625,262.20597762961165
3590,11258.3212890625,273.4092220465492
3600,11264.0576171875,267.3959688892002
3610,11271.5244140625,254.92259779498895
3620,11278.3857421875,249.24091041266803
3630,11279.357421875,250.92018218713403
3640,11269.23046875,258.00094027281705
3650,11243.087890625,271.80818571328706
3660,11261.1064453125,259.4570344913395
3670,11269.7744140625,257.44339084618923
3680,11277.4619140625,258.89722404777524
3690,11317.0869140625,229.95404479790037
3700,11268.39453125,263.3958109822095
3710,11297.15234375,248.63374964638302
3720,11285.4853515625,251.76936039586923
3730,11297.255859375,247.4922972036212
3740,11282.5966796875,259.8915788580498
3750,11272.55078125,266.51183055487985
3760,11267.453125,272.64643807195307
3770,11312.2021484375,243.68249568715837
3780,11280.03515625,261.2067100167427
3790,11318.4140625,239.8107980748703
3800,11295.3125,251.37921748033415
3810,11277.7705078125,271.41274469162653
3820,11308.005859375,248.8006312802166
3830,11271.73046875,273.46751135959136
3840,11278.83984375,266.4961496801676
3850,11255.5703125,279.850070085887
3860,11304.9208984375,245.58092012302356
3870,11244.5087890625,285.06735528190256
3880,11269.40234375,270.85204021477125
3890,11269.3984375,267.0784991367701
3900,11265.484375,275.3884500752799
3910,11309.2607421875,242.7294617983253
3920,11262.685546875,277.5836376442698
3930,11290.1728515625,260.3457850769448
3940,11267.9296875,273.1580645170806
3950,11302.2763671875,249.80802241415148
3960,11253.4267578125,284.97977194480745
3970,11326.5673828125,235.0768691182073
3980,11282.1953125,262.9549379298526
3990,11302.845703125,254.46799321204833
4000,11274.044921875,266.68426287195103
4010,11319.419921875,238.34642948690856
4020,11284.8291015625,255.88675255943284
4030,11316.61328125,244.7794483863176
4040,11304.958984375,246.62712139984853
4050,11316.8740234375,245.07818180481942
4060,11316.0224609375,243.13717297024857
4070,11312.228515625,252.27159447176905
4080,11283.2958984375,277.2061306594703
4090,11272.931640625,282.58680897513403
4100,11268.32421875,290.27029653210013
4110,11312.9208984375,261.797829875279
4120,11293.4931640625,273.5921089327623
4130,11301.9931640625,268.3517469568011
4140,11284.14453125,283.0609442127776
4150,11300.701171875,276.60822359997195
4160,11302.294921875,277.36354816655387
4170,11341.2607421875,247.03561679498029
4180,11297.7900390625,280.0672369497795
4190,11296.7958984375,279.3137048404108
4200,11292.291015625,288.44389428843886
4210,11343.6796875,247.0306851932946
4220,11332.8134765625,250.61730819189987
4230,11304.4462890625,270.9615686437334
4240,11297.103515625,273.8102733281001
4250,11338.451171875,243.05007635153547
4260,11303.931640625,266.81635903467975
4270,11309.359375,262.6724245540742
4280,11320.873046875,256.3534702424485
4290,11291.4248046875,270.42522716386264
4300,11271.373046875,289.5672060701398
4310,11300.359375,269.25505154240733
4320,11308.564453125,254.76778183000826
4330,11277.822265625,278.5800669133141
4340,11337.4404296875,236.25602596910753
4350,11259.56640625,288.1647721051922
4360,11300.78515625,268.7098888348364
4370,11261.6474609375,291.5955936566105
4380,11299.6923828125,264.24541959938483
4390,11293.1767578125,264.8921163062484
4400,11332.20703125,241.85760404344103
4410,11280.755859375,282.76358653133906
4420,11284.00390625,278.99496425144133
4430,11288.7392578125,273.8337984371976
4440,11311.6728515625,259.91750851684753
4450,11330.173828125,253.89647090807128
4460,11316.1435546875,266.90068366518364
4470,11340.16796875,248.10273800314445
4480,11322.0517578125,261.1573877993374
4490,11309.236328125,273.2423780830416
4500,11309.1123046875,274.91549528589735
4510,11318.2255859375,265.11625127043044
4520,11321.32421875,258.9280936364093
4530,11270.9306640625,294.2997000282402
4540,11312.443359375,264.440751004298
4550,11271.3876953125,284.5642801437995
4560,11321.64453125,248.90331123935465
4570,11247.40625,296.3386067839752
4580,11263.2119140625,291.2032097965007
4590,11256.7958984375,297.69628853325924
4600,11293.88671875,270.0615786392679
4610,11285.4736328125,280.1384804706643
4620,11342.138671875,235.8562060742291
4630,11267.4609375,295.80853838605645
4640,11324.8818359375,252.33589116585287
4650,11271.3603515625,286.38694544251916
4660,11301.689453125,266.97957718722563
4670,11286.7744140625,279.94315568270724
4680,11313.7353515625,259.17870277867996
4690,11292.76953125,270.12434757400035
4700,11314.70703125,259.02473599141945
4710,11273.3134765625,288.67321318967447
4720,11285.1953125,282.29905762804617
4730,11297.2763671875,270.8136804292795
4740,11340.068359375,245.56186748454482
4750,11304.5673828125,272.95898459388104
4760,11329.46484375,253.304651875982
4770,11342.869140625,246.97381404785057
4780,11314.3330078125,262.2711160086115
4790,11332.095703125,257.245726606065
4800,11317.033203125,267.06700440567107
4810,11265.2587890625,315.79202774753486
4820,11325.4169921875,267.0059369228563
4830,11308.056640625,283.6697077101213
4840,11335.7578125,262.411301554583
4850,11321.16796875,282.5353219385253
4860,11332.390625,272.9230983551715
4870,11272.5283203125,312.4030135226851
4880,11303.20703125,289.2067000060895
4890,11273.5986328125,303.9540258553137
4900,11296.89453125,288.49142639519494
4910,11258.7607421875,312.66815743743405
4920,11293.08203125,299.5054458755331
4930,11310.16796875,282.8756820000661
4940,11308.953125,289.3314339103257
4950,11337.34765625,272.18925966775356
4960,11331.884765625,272.77072379891854
4970,11314.9970703125,289.56868972130223
4980,11342.427734375,276.2677516045438
4990,11353.142578125,268.7808763853309
5000,11307.330078125,305.8221505385275
5010,11337.201171875,287.28076938050157
5020,11335.48828125,285.0977440198302
5030,11296.060546875,320.1463186342674
5040,11392.87890625,257.17776391959154
5050,11335.095703125,300.2030720733732
5060,11350.4658203125,290.3595074404186
5070,11288.8134765625,331.8800351011651
5080,11328.5546875,304.8661391131103
5090,11329.3896484375,302.13102434643486
5100,11365.96875,276.0605079851787
5110,11318.0244140625,311.1787834786937
5120,11371.0732421875,283.2640138592735
5130,11360.087890625,293.04993855470195
5140,11349.6416015625,298.7562792396665
5150,11333.380859375,312.46292534487793
5160,11352.5146484375,302.6341532767332
5170,11328.0869140625,317.53901354230226
5180,11336.3046875,313.71549972847396
5190,11375.7451171875,281.6171967407208
5200,11359.5107421875,293.9219835132478
5210,11333.5146484375,310.9590617508431
5220,11337.7509765625,305.6582187925777
5230,11330.291015625,307.0257488532849
5240,11323.9228515625,315.2320613878291
5250,11361.666015625,281.45258570151316
5260,11363.806640625,281.5470398688206
5270,11335.9580078125,294.9415445419539
5280,11321.26953125,310.19391051337277
5290,11344.6015625,294.5161704866138
5300,11347.642578125,297.78265899293325
5310,11327.9755859375,312.55602736511486
5320,11350.66015625,293.7858573255556
5330,11295.939453125,335.65837800852165
5340,11328.4189453125,303.9239300354014
5350,11301.7109375,318.68701588309654
5360,11346.603515625,296.2731175139193
5370,11334.59375,304.92286172890016
5380,11356.646484375,290.38447908598454
5390,11330.69140625,313.6383418233849
5400,11395.5205078125,265.6815254414681
5410,11352.2939453125,295.8005668145023
5420,11334.78515625,306.91015227309543
5430,11326.81640625,307.8245207079976
5440,11329.095703125,303.35334581151886
5450,11318.8056640625,306.8841699267215
5460,11344.4326171875,297.922693242482
5470,11358.2626953125,283.3690208973265
5480,11353.03515625,288.5297877551881
5490,11322.384765625,314.3073876209522
5500,11340.1484375,297.270740042401
5510,11324.79296875,307.4918355181548
5520,11326.083984375,311.19871633750427
5530,11317.6015625,320.29423692119207
5540,11335.572265625,302.13793751225626
5550,11298.888671875,322.7557731079812
5560,11309.552734375,313.06585352988344
5570,11311.244140625,308.49849323439656
5580,11318.212890625,298.6075116978154
5590,11317.7421875,294.4424625242225
5600,11344.6572265625,277.9769592174281
5610,11371.361328125,265.4788421933133
5620,11286.2158203125,331.17103680107874
5630,11350.4814453125,292.4341660124378
5640,11304.9287109375,321.4969652935426
5650,11323.0166015625,313.64259236967484
5660,11337.345703125,300.4367704578827
5670,11339.57421875,301.8591647771945
5680,11337.869140625,301.32020723031866
5690,11334.138671875,303.70015543712867
5700,11305.060546875,324.19073342687744
5710,11345.6064453125,295.43114672209435
5720,11328.802734375,301.3235396790127
5730,11325.02734375,312.4503908505099
5740,11356.353515625,292.35356127694916
5750,11378.7880859375,275.9168508610374
5760,11339.88671875,300.89606144049316
5770,11334.423828125,308.3193900636643
5780,11322.1953125,311.2086122257024
5790,11312.0234375,319.09894369637107
5800,11312.076171875,320.4728924171272
5810,11365.83203125,283.429335271688
5820,11345.912109375,295.1935308464394
5830,11334.3876953125,305.6986312972654
5840,11363.826171875,284.7682093845322
5850,11333.099609375,306.7034157368453
5860,11336.84375,307.47876547054733
5870,11364.2275390625,288.6672383213276
5880,11360.857421875,289.8312881146832
5890,11385.892578125,272.8788295013163
5900,11354.50390625,294.5354838272142
5910,11397.423828125,270.6922356167274
5920,11359.6240234375,289.2808783811541
5930,11331.1337890625,318.8870646030908
5940,11337.287109375,314.835001024373
5950,11336.001953125,317.7042907984321
5960,11360.306640625,300.11392345911463
5970,11343.0390625,314.09217136686476
5980,11379.0,290.6633963777423
5990,11344.08984375,317.3354220650302
6000,11317.37109375,334.60259235999536
6010,11330.212890625,333.4296773674439
6020,11338.8798828125,321.6261383108638
6030,11307.5615234375,343.2091844982662
6040,11330.333984375,321.46287010081727
6050,11349.888671875,307.5694290386765
6060,11353.7451171875,306.82161417808805
6070,11351.876953125,316.27237678538035
6080,11322.7197265625,333.54582519462696
6090,11341.677734375,328.0629736548791
6100,11352.330078125,312.41140489314716
6110,11362.3232421875,302.9284977193883
6120,11376.51171875,292.9866069439182
6130,11400.4580078125,274.57995238864703
6140,11325.130859375,327.8418788605424
6150,11372.2451171875,297.5328257963476
6160,11353.5078125,306.43320453800453
6170,11381.2666015625,293.97074709780503
6180,11390.927734375,290.7268560990233
6190,11399.16796875,287.44986238258434
6200,11369.388671875,306.2114614338514
6210,11369.4912109375,311.357615060589
6220,11345.98046875,326.87963899357885
6230,11370.7265625,312.97732318334687
6240,11366.62109375,313.9035162175195
6250,11358.513671875,315.3269769248686
6260,11362.158203125,317.84271747444427
6270,11366.326171875,317.3883896594883
6280,11379.38671875,299.7802709355991
6290,11322.9248046875,344.67419296157703
6300,11369.5078125,314.2773685162164
6310,11352.2451171875,322.60235517115615
6320,11382.05859375,305.3462171974884
6330,11373.22265625,311.85308408106624
6340,11362.07421875,325.4368886973123
6350,11389.14453125,305.4478501650796
6360,11370.3974609375,315.6580849528468
6370,11375.4150390625,314.084439339753
6380,11352.5009765625,327.52911769255763
6390,11380.9443359375,309.06186585830835
6400,11383.9150390625,302.2539445487633
6410,11346.2919921875,333.69105808585743
6420,11395.578125,301.4539100451716
6430,11409.974609375,288.2304366916771
6440,11362.908203125,320.61219975582503
6450,11373.21875,311.11986938222753
6460,11394.32421875,298.57312006469743
6470,11380.9208984375,298.9720451820672
6480,11361.232421875,311.423639494056
6490,11392.025390625,294.1182774169499
6500,11369.181640625,309.0876748525831
6510,11355.75,318.2327557438565
6520,11399.79296875,291.59194186510985
6530,11386.0859375,294.23428526095853
6540,11334.3515625,338.2071788300315
6550,11416.71484375,284.2180633875838
6560,11368.7021484375,309.2311201733767
6570,11340.29296875,334.89744372122755
6580,11339.412109375,333.9228192868569
6590,11387.6201171875,297.7617664577921
6600,11399.8291015625,284.2761932254025
6610,11372.353515625,305.8593441525878
6620,11379.626953125,301.5028119744852
6630,11381.6083984375,306.04820856127117
6640,11421.978515625,280.2393842820949
6650,11366.232421875,316.62592152936935
6660,11362.501953125,321.16476354904273
6670,11395.720703125,294.6377529085644
6680,11364.3095703125,308.82884279314925
6690,11362.99609375,302.8941932799816
6700,11375.79296875,291.28102034001944
6710,11346.8740234375,308.3095678479567
6720,11374.1376953125,290.09155887351733
6730,11378.875,288.95422024096376
6740,11381.4111328125,289.1751268368173
6750,11372.591796875,289.3614194138851
6760,11346.4326171875,313.6030670734347
6770,11370.6982421875,297.79856035606446
6780,11298.2021484375,350.0456774954843
6790,11334.78125,327.7397203284297
6800,11338.7958984375,325.45689834977145
6810,11358.55859375,313.42765992073276
6820,11363.759765625,303.9238427341076
6830,11368.205078125,303.22902251041876
6840,11375.763671875,305.8599121046111
6850,11339.9296875,322.4909922885727
6860,11268.013671875,376.02933662869015
6870,11405.25390625,280.1027848114917
6880,11349.505859375,311.7282640716005
6890,11322.767578125,328.56132649873024
6900,11348.5126953125,312.53094619044657
6910,11345.50390625,314.8893641814492
6920,11400.66015625,278.9041202535505
6930,11349.1689453125,310.1382493013866
6940,11330.177734375,327.0523878917508
6950,11363.984375,298.21402114546976
6960,11356.2705078125,302.4536331154818
6970,11383.0087890625,278.9563525254727
6980,11371.328125,288.24886868612646
6990,11372.896484375,289.6672709659542
7000,11347.10546875,308.01537505105097
7010,11357.18359375,299.7879656505713
7020,11336.7470703125,312.9318309165804
7030,11368.802734375,296.8509240175498
7040,11324.1484375,323.50394097330525
7050,11369.322265625,296.01991857502253
7060,11319.421875,329.65335262347037
7070,11358.8037109375,302.1745209487979
7080,11389.2783203125,285.05402604402394
7090,11378.046875,286.398169946649
7100,11331.380859375,317.3568507305592
7110,11381.931640625,292.9917855347548
7120,11403.947265625,275.95917869891457
7130,11376.8994140625,289.83165172578686
7140,11346.67578125,309.0636402049584
7150,11365.6533203125,301.2490694997281
7160,11335.880859375,323.9117598011298
7170,11338.6171875,320.5972238729802
7180,11349.8291015625,313.68450977401653
7190,11388.79296875,284.6550361670567
7200,11372.916015625,290.1828668987442
7210,11338.9833984375,314.48815200205456
7220,11316.8427734375,326.6723880896134
7230,11345.6611328125,313.27378165994077
7240,11331.091796875,326.0941219397857
7250,11357.6689453125,303.7803022850775
7260,11333.0498046875,323.4037673761409
7270,11362.5771484375,299.89223403103097
7280,11332.15234375,322.33342106256185
7290,11360.671875,303.6868793804401
7300,11357.408203125,301.19999167050867
7310,11323.0205078125,325.9541355302726
7320,11361.8232421875,299.42224892724204
7330,11318.802734375,323.3724384229227
7340,11351.8212890625,306.2008401207065
7350,11382.0498046875,275.8736245144376
7360,11332.455078125,310.93358326010934
7370,11348.32421875,300.2147888901747
7380,11367.859375,283.63972372031094
7390,11336.822265625,306.36290551545915
7400,11391.216796875,273.3160693840691
7410,11358.66015625,294.49034779645507
7420,11353.439453125,300.9284989085212
7430,11324.296875,318.34777488451255
7440,11345.3837890625,306.1918229814915
7450,11357.6875,296.7850708376907
7460,11370.958984375,292.3782741334633
7470,11328.6767578125,324.45603609984414
7480,11360.3125,311.1283636072475
7490,11371.8173828125,303.88430922615913
7500,11326.2099609375,338.02745169097085
7510,11372.109375,307.3539530728592
7520,11344.0,326.56821461020127
7530,11375.1533203125,314.5374356479723
7540,11381.0302734375,304.55331977210795
7550,11323.041015625,341.04938500282657
7560,11389.689453125,292.5588086930492
7570,11303.654296875,343.53698345585883
7580,11306.60546875,339.1685878994272
7590,11362.802734375,302.23396852026286
7600,11347.427734375,302.39587304881366
7610,11337.3515625,315.6920056670209
7620,11344.1884765625,306.83115745137894
7630,11340.537109375,317.2535960265127
7640,11367.7080078125,293.9082950789448
7650,11362.826171875,296.6081296573751
7660,11372.0390625,286.3958223498543
7670,11326.1513671875,321.60064189308986
